0.21875,0.8515625,0.6171875,0.9609375,0.0703125
0,0.1015625,0.015625,1,0.015625
0,0.78125,0.890625,0.1953125,0
1,0.078125,0.7578125,0,0.0625
0.1875,0.03125,0,0.1796875,1
0.0546875,0.3046875,0.9609375,1,0.1171875
0.4375,0,0.84375,0.6640625,0
