0.5390625,0.046875,0.78125,0.1953125,0.796875
0.5546875,0.125,0.5390625,0.2421875,0.0625
0.671875,0.8359375,0.1875,0.0703125,0.9140625
0.1640625,0.0390625,0.5546875,0.921875,0.7578125
0.859375,0.921875,0.8515625,0.859375,0.9375
0.1640625,0.859375,0.9609375,0.9375,0.9453125
0.9453125,0.765625,0.171875,0.5546875,0.9453125
