0.8515625,0.1875,0.5546875,0.9140625,0
0.0234375,0.0234375,0,0,0
0.8203125,0.0546875,0.046875,0.59375,0
0,0.0546875,0.5703125,0.0234375,0.046875
0,0,0.0859375,0.921875,0
0,0.0234375,0.140625,0,0.1484375
0,0,0.0703125,0.78125,0
